INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
306755455,05/20/2025,10:20:00,QUEENS,OUTSIDE,101,0,DWELLING,MULTI DWELL - APT BUILD,N,65+,M,BLACK,25-44,M,WHITE HISPANIC,1043650,154674,40.591031,-73.786126,POINT (-73.786126 40.591031)
305163494,04/22/2025,22:27:00,MANHATTAN,OUTSIDE,28,0,STREET,(null),Y,18-24,M,BLACK,18-24,M,BLACK,997853,230889,40.800413,-73.950866,POINT (-73.950866 40.800413)
311991746,08/27/2025,08:30:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,BLACK,45-64,M,BLACK,1009087,244634,40.838114,-73.91024,POINT (-73.91024 40.838114)
311327863,08/17/2025,03:27:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK,25-44,M,BLACK,995600,182496,40.66759,-73.959087,POINT (-73.959087 40.66759)
310919159,08/08/2025,16:44:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1031358,260514,40.88159915,-73.8296431,POINT (-73.8296431 40.88159915)
298949943,01/05/2025,07:19:00,BROOKLYN,INSIDE,60,0,DWELLING,MULTI DWELL - APT BUILD,Y,25-44,M,BLACK,25-44,M,BLACK,984091,149559,40.577192,-74.000571,POINT (-74.000571 40.577192)
311327863,08/17/2025,03:27:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,BAR/NIGHT CLUB,N,25-44,M,BLACK,25-44,F,BLACK,995600,182496,40.66759,-73.959087,POINT (-73.959087 40.66759)
305062372,04/20/2025,18:48:00,BRONX,OUTSIDE,46,0,STREET,(null),N,18-24,M,BLACK,18-24,M,BLACK,1008383,250881,40.85525224,-73.91276232,POINT (-73.91276232 40.85525224)
307142686,05/09/2025,09:01:00,BRONX,OUTSIDE,52,0,STREET,(null),N,25-44,M,BLACK,25-44,F,BLACK,1010447,252191,40.858851,-73.905297,POINT (-73.905297 40.858851)
309673252,07/15/2025,16:56:00,BRONX,OUTSIDE,48,0,STREET,(null),N,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1016063,250096,40.853083,-73.885003,POINT (-73.885003 40.853083)
310368190,07/29/2025,01:40:00,BRONX,INSIDE,52,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1010218,256276,40.870065,-73.906107,POINT (-73.906107 40.870065)
312710728,09/10/2025,13:52:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,25-44,M,BLACK,18-24,M,BLACK,1004929,183332,40.669865,-73.925454,POINT (-73.925454 40.669865)
305372450,04/26/2025,03:56:00,QUEENS,OUTSIDE,114,0,STREET,(null),N,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1009113,219613,40.76942832,-73.91023928,POINT (-73.91023928 40.76942832)
305364225,04/25/2025,18:23:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,18-24,M,BLACK,25-44,F,BLACK,1003705,176765,40.651845,-73.929888,POINT (-73.929888 40.651845)
305709030,05/01/2025,14:47:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,25-44,M,BLACK,45-64,M,BLACK,1004662,176596,40.651379,-73.926438,POINT (-73.926438 40.651379)
304022768,04/01/2025,23:09:00,BRONX,INSIDE,47,0,DWELLING,(null),Y,25-44,M,BLACK,25-44,F,WHITE HISPANIC,1026834,259300,40.8783,-73.846009,POINT (-73.846009 40.8783)
310566278,08/01/2025,17:09:00,BROOKLYN,INSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1000180,193720,40.698389,-73.942551,POINT (-73.942551 40.698389)
310966077,08/10/2025,00:52:00,BRONX,OUTSIDE,48,0,STREET,(null),N,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,1015965,246113,40.842152,-73.885375,POINT (-73.885375 40.842152)
306769600,05/20/2025,21:00:00,BRONX,OUTSIDE,52,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1011276,253604,40.86271768,-73.90229353,POINT (-73.90229353 40.86271768)
298909834,01/04/2025,22:35:00,BRONX,OUTSIDE,47,0,STREET,(null),N,45-64,M,BLACK,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1023206,263661,40.890286,-73.859106,POINT (-73.859106 40.890286)
311931928,08/26/2025,13:10:00,BRONX,OUTSIDE,43,0,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,<18,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1020710,237785,40.819274,-73.868271,POINT (-73.868271 40.819274)
303898920,03/30/2025,22:50:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,Y,(null),(null),(null),65+,M,BLACK,1014285,185709,40.676364,-73.891718,POINT (-73.891718 40.676364)
311991746,08/27/2025,08:30:00,BRONX,OUTSIDE,44,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1009087,244634,40.838114,-73.91024,POINT (-73.91024 40.838114)
305036739,04/20/2025,06:35:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006490,244533,0,0,POINT (0 0)
302197816,03/06/2025,13:45:00,BRONX,INSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,25-44,M,BLACK,1005945,235372,40.812701,-73.921625,POINT (-73.921625 40.812701)
311423745,08/19/2025,01:40:00,MANHATTAN,OUTSIDE,32,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,1001329,236108,40.814731,-73.9383,POINT (-73.9383 40.814731)
311078805,08/12/2025,14:45:00,QUEENS,OUTSIDE,101,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1052904,158801,40.602292,-73.752764,POINT (-73.752764 40.602292)
304617623,04/11/2025,21:55:00,BROOKLYN,OUTSIDE,60,0,STREET,(null),Y,(null),(null),(null),45-64,M,BLACK,996467,150881,40.58081,-73.956017,POINT (-73.956017 40.58081)
300555969,02/04/2025,10:30:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - APT BUILD,N,<18,M,BLACK,<18,M,BLACK,1008093,184404,40.672802,-73.914047,POINT (-73.914047 40.672802)
306214612,05/10/2025,16:18:00,QUEENS,OUTSIDE,113,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,18-24,M,BLACK,18-24,M,BLACK,1044258,189029,40.685325,-73.783631,POINT (-73.783631 40.685325)
306572212,05/16/2025,23:55:00,BROOKLYN,OUTSIDE,67,0,DWELLING,MULTI DWELL - APT BUILD,N,(null),(null),(null),25-44,M,BLACK,1004240,175139,40.647379,-73.927963,POINT (-73.927963 40.647379)
311113697,08/12/2025,19:26:00,BRONX,OUTSIDE,45,0,STREET,(null),Y,18-24,M,BLACK,18-24,M,BLACK,1031996,258604,40.876363,-73.82735,POINT (-73.82735 40.876363)
309605579,07/14/2025,14:30:00,MANHATTAN,OUTSIDE,32,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,F,BLACK,25-44,M,BLACK,1000000,238478,40.821238,-73.943094,POINT (-73.943094 40.821238)
307654877,06/06/2025,01:49:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1010541,175595,0,0,POINT (0 0)
300802097,02/08/2025,21:12:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,1012193,182071,40.666385,-73.899276,POINT (-73.899276 40.666385)
304923534,04/17/2025,13:30:00,BRONX,OUTSIDE,47,0,STREET,GROCERY/BODEGA,Y,18-24,M,BLACK,18-24,M,BLACK,1023616,260168,40.880696,-73.857641,POINT (-73.857641 40.880696)
308478573,06/22/2025,07:07:00,BRONX,OUTSIDE,41,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1014999,237381,40.818188,-73.888909,POINT (-73.888909 40.818188)
305637545,04/30/2025,22:40:00,QUEENS,OUTSIDE,103,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1041743,198016,40.70999809,-73.79262296,POINT (-73.79262296 40.70999809)
311327863,08/17/2025,03:27:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK,25-44,F,BLACK,995600,182496,40.66759,-73.959087,POINT (-73.959087 40.66759)
302972628,03/16/2025,15:41:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1001627,189572,40.687,-73.937344,POINT (-73.937344 40.687)
310613391,08/03/2025,00:35:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1010609,184066,40.671865,-73.904977,POINT (-73.904977 40.671865)
305637549,04/30/2025,04:47:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,18-24,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,988511,215874,40.75919967,-73.98461925,POINT (-73.98461925 40.75919967)
308355727,06/19/2025,16:21:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1001066,171287,40.63680383,-73.93941133,POINT (-73.93941133 40.63680383)
298756516,01/01/2025,21:22:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,WHITE HISPANIC,1005407,235915,40.814191,-73.923568,POINT (-73.923568 40.814191)
303301268,03/20/2025,08:00:00,BROOKLYN,OUTSIDE,83,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1006935,193011,40.696427,-73.918193,POINT (-73.918193 40.696427)
313205396,09/19/2025,18:36:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),N,(null),(null),(null),<18,M,BLACK,950748,171393,40.637057,-74.120708,POINT (-74.120708 40.637057)
307066945,05/26/2025,17:28:00,BRONX,INSIDE,42,2,HOUSING,(null),N,18-24,M,BLACK,<18,M,BLACK HISPANIC,1010462,243211,40.834204,-73.905275,POINT (-73.905275 40.834204)
312100260,08/29/2025,20:57:00,BRONX,OUTSIDE,52,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK HISPANIC,1013973,253476,40.862367,-73.892544,POINT (-73.892544 40.862367)
310966078,08/10/2025,01:29:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,65+,M,BLACK,45-64,M,BLACK,1004491,172083,40.638991,-73.927068,POINT (-73.927068 40.638991)
310122095,07/23/2025,11:57:00,BROOKLYN,OUTSIDE,75,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,BLACK,1019406,184339,40.672585,-73.873262,POINT (-73.873262 40.672585)
302317359,03/09/2025,14:00:00,QUEENS,OUTSIDE,110,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1022047,207921,40.737301,-73.863612,POINT (-73.863612 40.737301)
300412111,02/01/2025,23:25:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1000063,196456,40.70588893,-73.94296613,POINT (-73.94296613 40.70588893)
310613391,08/03/2025,00:35:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1010609,184066,40.671865,-73.904977,POINT (-73.904977 40.671865)
310276535,07/26/2025,03:40:00,BRONX,OUTSIDE,45,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1029047,237648,40.818861,-73.838154,POINT (-73.838154 40.818861)
307945955,06/11/2025,21:09:00,QUEENS,INSIDE,109,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,M,BLACK,1031019,218351,40.765885,-73.831162,POINT (-73.831162 40.765885)
305570691,04/29/2025,22:03:00,BROOKLYN,OUTSIDE,79,0,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,25-44,F,BLACK,999134,190013,40.688215,-73.946331,POINT (-73.946331 40.688215)
305034043,04/20/2025,01:57:00,BROOKLYN,OUTSIDE,81,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,F,BLACK,1003207,190085,40.688406,-73.931642,POINT (-73.931642 40.688406)
312454774,09/06/2025,03:06:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,999258,193584,40.698016,-73.945876,POINT (-73.945876 40.698016)
311756929,08/23/2025,17:26:00,BRONX,OUTSIDE,47,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1021316,259277,40.878261,-73.865964,POINT (-73.865964 40.878261)
309112262,07/05/2025,03:00:00,BRONX,OUTSIDE,43,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,1018826,241463,40.829377,-73.875059,POINT (-73.875059 40.829377)
308535721,06/23/2025,21:06:00,BRONX,OUTSIDE,45,0,PLAYGROUND,(null),N,(null),(null),(null),18-24,M,BLACK,1033915,248460,40.84850062,-73.82048556,POINT (-73.82048556 40.84850062)
305918735,05/06/2025,08:57:00,BRONX,OUTSIDE,41,2,HOUSING,(null),N,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1015160,237028,40.817218,-73.888327,POINT (-73.888327 40.817218)
309605579,07/14/2025,14:30:00,MANHATTAN,OUTSIDE,32,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK,25-44,M,BLACK,1000000,238478,40.821238,-73.943094,POINT (-73.943094 40.821238)
306610276,05/17/2025,21:57:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,18-24,M,WHITE HISPANIC,18-24,F,BLACK,1014679,179606,40.65961,-73.890327,POINT (-73.890327 40.65961)
311337954,08/17/2025,12:18:00,BRONX,OUTSIDE,42,0,COMMERCIAL,GROCERY/BODEGA,N,25-44,M,BLACK,25-44,M,BLACK,1010158,242490,40.832226,-73.906379,POINT (-73.906379 40.832226)
312200895,09/01/2025,17:35:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1002974,182972,40.668883,-73.932505,POINT (-73.932505 40.668883)
304666142,04/13/2025,01:08:00,BRONX,OUTSIDE,42,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1013027,245098,40.839376,-73.896001,POINT (-73.896001 40.839376)
310966076,08/10/2025,01:26:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),N,45-64,M,BLACK,25-44,F,BLACK,1002447,193759,40.698491,-73.934375,POINT (-73.934375 40.698491)
310966077,08/10/2025,00:52:00,BRONX,OUTSIDE,48,0,STREET,(null),N,25-44,M,WHITE HISPANIC,18-24,F,BLACK,1015965,246113,40.842152,-73.885375,POINT (-73.885375 40.842152)
310357834,07/28/2025,18:28:00,MANHATTAN,INSIDE,18,0,COMMERCIAL,(null),N,25-44,M,BLACK,25-44,F,WHITE,991647,215481,40.758128,-73.973298,POINT (-73.973298 40.758128)
299470064,01/15/2025,01:00:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),N,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1003614,255446,40.86779354,-73.92998844,POINT (-73.92998844 40.86779354)
307259944,05/29/2025,00:21:00,QUEENS,OUTSIDE,101,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1053092,158139,40.60046388,-73.75209442,POINT (-73.75209442 40.60046388)
309605576,07/14/2025,12:40:00,BRONX,OUTSIDE,47,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1022991,263147,40.888875,-73.859883,POINT (-73.859883 40.888875)
311757222,08/23/2025,19:27:00,BRONX,OUTSIDE,47,0,PLAYGROUND,(null),N,18-24,M,WHITE HISPANIC,<18,F,BLACK,1028261,257789,40.87413587,-73.84086067,POINT (-73.84086067 40.87413587)
301878453,02/28/2025,22:23:00,BRONX,INSIDE,42,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1012019,245445,40.840331,-73.899641,POINT (-73.899641 40.840331)
303338555,03/20/2025,16:05:00,BRONX,INSIDE,47,0,DWELLING,MULTI DWELL - APT BUILD,Y,18-24,M,BLACK,25-44,M,BLACK,1026783,262923,40.888244,-73.846171,POINT (-73.846171 40.888244)
303630518,03/25/2025,18:00:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1004444,180520,40.662148,-73.927212,POINT (-73.927212 40.662148)
304923535,04/17/2025,17:03:00,MANHATTAN,OUTSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,Y,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,996071,236561,40.815983,-73.957292,POINT (-73.957292 40.815983)
311327863,08/17/2025,03:27:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,BAR/NIGHT CLUB,N,18-24,M,BLACK,18-24,M,BLACK,995600,182496,40.66759,-73.959087,POINT (-73.959087 40.66759)
312764904,09/11/2025,23:53:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,999134,190013,40.688215,-73.946331,POINT (-73.946331 40.688215)
310305117,07/27/2025,18:45:00,BRONX,OUTSIDE,44,0,STREET,(null),N,18-24,M,BLACK,18-24,F,BLACK,1008110,244858,40.83872163,-73.91377061,POINT (-73.91377061 40.83872163)
298877584,01/04/2025,00:43:00,BROOKLYN,OUTSIDE,75,0,COMMERCIAL,BAR/NIGHT CLUB,N,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1015628,186760,40.679244,-73.886873,POINT (-73.886873 40.679244)
301178229,02/16/2025,03:11:00,BROOKLYN,INSIDE,88,0,COMMERCIAL,BAR/NIGHT CLUB,Y,25-44,M,BLACK,25-44,M,WHITE HISPANIC,993966,187469,40.68124,-73.964968,POINT (-73.964968 40.68124)
313259953,09/21/2025,04:46:00,BROOKLYN,OUTSIDE,90,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,998306,196769,40.706761,-73.949302,POINT (-73.949302 40.706761)
304263630,04/05/2025,19:20:00,BRONX,INSIDE,46,0,COMMERCIAL,RESTAURANT/DINER,N,<18,M,BLACK,25-44,M,BLACK,1013790,253301,40.861887,-73.893207,POINT (-73.893207 40.861887)
300061442,01/26/2025,04:27:00,BROOKLYN,OUTSIDE,63,0,STREET,BAR/NIGHT CLUB,N,(null),(null),(null),25-44,F,BLACK,1006666,171739,40.638041,-73.919232,POINT (-73.919232 40.638041)
302892958,03/16/2025,02:20:00,MANHATTAN,INSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),<18,M,WHITE HISPANIC,998430,228773,40.794604,-73.948786,POINT (-73.948786 40.794604)
312200896,09/01/2025,18:47:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,995441,183745,40.671016,-73.959656,POINT (-73.959656 40.671016)
308965098,07/02/2025,02:50:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,25-44,F,WHITE HISPANIC,45-64,M,BLACK,997329,233660,40.808017,-73.952753,POINT (-73.952753 40.808017)
299329906,01/12/2025,23:00:00,BRONX,INSIDE,43,0,DWELLING,MULTI DWELL - APT BUILD,N,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1018624,241852,40.830446,-73.875789,POINT (-73.875789 40.830446)
303806896,03/28/2025,05:30:00,BRONX,OUTSIDE,43,0,DWELLING,MULTI DWELL - APT BUILD,N,45-64,F,BLACK,25-44,M,BLACK HISPANIC,1024906,238243,40.820514,-73.85311,POINT (-73.85311 40.820514)
306522955,05/15/2025,13:02:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,BLACK,45-64,M,BLACK,1010882,247996,40.8473266,-73.90374022,POINT (-73.90374022 40.8473266)
311407433,08/18/2025,22:25:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),N,18-24,M,BLACK,25-44,M,BLACK,996920,176967,40.65241,-73.954338,POINT (-73.954338 40.65241)
312202110,09/01/2025,19:34:00,BRONX,OUTSIDE,49,0,STREET,(null),Y,<18,M,BLACK,18-24,M,BLACK,1020797,254600,40.865427,-73.867866,POINT (-73.867866 40.865427)
309849569,07/19/2025,02:05:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,985168,217281,40.763071,-73.996687,POINT (-73.996687 40.763071)
301679844,02/25/2025,01:02:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1006601,183275,40.669706,-73.919429,POINT (-73.919429 40.669706)
300044046,01/26/2025,04:18:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1018471,187914,40.68239109,-73.87661615,POINT (-73.87661615 40.68239109)
308517351,06/23/2025,15:55:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),N,<18,M,BLACK,25-44,M,BLACK,1007588,179461,40.659233,-73.915885,POINT (-73.915885 40.659233)
304611554,04/11/2025,19:32:00,BRONX,OUTSIDE,50,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),18-24,M,BLACK,1009550,258672,40.876643,-73.908514,POINT (-73.908514 40.876643)
307632868,06/05/2025,13:18:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,BLACK,<18,M,BLACK,1010882,247996,40.8473266,-73.90374022,POINT (-73.90374022 40.8473266)
302818234,03/14/2025,16:24:00,MANHATTAN,OUTSIDE,32,0,STREET,(null),N,18-24,M,BLACK HISPANIC,<18,M,BLACK,1001420,241474,40.829459,-73.937956,POINT (-73.937956 40.829459)
307581458,06/04/2025,22:40:00,MANHATTAN,OUTSIDE,14,0,STREET,(null),Y,18-24,M,BLACK,25-44,M,WHITE HISPANIC,986684,215375,40.75784,-73.991213,POINT (-73.991213 40.75784)
301565780,02/23/2025,19:50:00,BRONX,OUTSIDE,49,0,STREET,(null),Y,(null),(null),(null),25-44,M,BLACK,1020860,251009,40.855571,-73.86766,POINT (-73.86766 40.855571)
310937083,08/09/2025,01:19:00,MANHATTAN,OUTSIDE,14,0,STREET,(null),N,<18,M,BLACK,18-24,F,BLACK,987965,215284,40.75759,-73.98659,POINT (-73.98659 40.75759)
308417293,06/21/2025,04:00:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),N,(null),(null),(null),18-24,M,BLACK,1000811,185083,40.674682,-73.940296,POINT (-73.940296 40.674682)
304483259,04/09/2025,16:58:00,BRONX,OUTSIDE,46,0,STREET,(null),N,<18,M,BLACK HISPANIC,45-64,M,BLACK,1012701,253506,40.86244422,-73.89714218,POINT (-73.89714218 40.86244422)
298756517,01/01/2025,05:15:00,BRONX,OUTSIDE,44,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,1009255,244278,40.83712653,-73.90963478,POINT (-73.90963478 40.83712653)
308590516,06/24/2025,21:00:00,QUEENS,OUTSIDE,100,0,STREET,(null),N,(null),(null),(null),25-44,M,BLACK,1041025,153312,40.58730029,-73.79558904,POINT (-73.79558904 40.58730029)
309799589,07/18/2025,04:53:00,BROOKLYN,OUTSIDE,79,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,WHITE HISPANIC,<18,M,BLACK,999851,193263,40.697134,-73.943739,POINT (-73.943739 40.697134)
313284601,09/21/2025,20:30:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,45-64,M,BLACK,45-64,M,BLACK,1011938,182021,40.666249,-73.900195,POINT (-73.900195 40.666249)
312333304,09/03/2025,22:30:00,BROOKLYN,OUTSIDE,70,0,STREET,(null),Y,(null),(null),(null),25-44,M,WHITE HISPANIC,993265,170572,40.634862,-73.967518,POINT (-73.967518 40.634862)
305570690,04/29/2025,18:11:00,BROOKLYN,OUTSIDE,67,0,STREET,GROCERY/BODEGA,N,<18,M,BLACK,25-44,M,WHITE,1007040,179658,40.659776,-73.917857,POINT (-73.917857 40.659776)
313205395,09/19/2025,18:41:00,BRONX,OUTSIDE,48,0,PLAYGROUND,(null),N,(null),(null),(null),25-44,F,WHITE,1013788,252571,40.85987436,-73.89321651,POINT (-73.89321651 40.85987436)
309112260,07/05/2025,00:45:00,BRONX,OUTSIDE,44,0,STREET,(null),N,(null),(null),(null),25-44,M,WHITE HISPANIC,1009019,245895,40.841575,-73.91048,POINT (-73.91048 40.841575)
311757222,08/23/2025,19:27:00,BRONX,OUTSIDE,47,0,PLAYGROUND,(null),N,<18,M,BLACK,<18,F,BLACK,1028261,257789,40.87413587,-73.84086067,POINT (-73.84086067 40.87413587)
307299375,05/30/2025,12:42:00,BRONX,OUTSIDE,42,0,STREET,(null),Y,<18,M,BLACK HISPANIC,18-24,M,BLACK,1013027,245098,40.839376,-73.896001,POINT (-73.896001 40.839376)
304555922,04/10/2025,20:15:00,BROOKLYN,OUTSIDE,73,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,25-44,M,BLACK,18-24,M,BLACK,1010830,181517,40.664869,-73.904191,POINT (-73.904191 40.664869)
298756519,01/01/2025,23:18:00,QUEENS,OUTSIDE,103,0,COMMERCIAL,BAR/NIGHT CLUB,N,(null),(null),(null),<18,F,BLACK,1036944,194475,40.700318,-73.809959,POINT (-73.809959 40.700318)
298779027,01/02/2025,08:26:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),N,18-24,M,BLACK,<18,M,BLACK,991197,192954,40.696297,-73.974949,POINT (-73.974949 40.696297)
303829751,03/29/2025,07:13:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),N,25-44,M,BLACK,25-44,M,BLACK,1012956,183568,40.67048191,-73.89651898,POINT (-73.89651898 40.67048191)
299257996,01/10/2025,17:42:00,BROOKLYN,OUTSIDE,69,0,STREET,(null),N,<18,M,BLACK,45-64,F,BLACK,1008301,171275,40.636763,-73.913343,POINT (-73.913343 40.636763)
304199343,04/04/2025,16:21:00,BROOKLYN,OUTSIDE,94,2,HOUSING,(null),N,18-24,M,BLACK,18-24,M,BLACK,1000776,200903,40.718104,-73.940383,POINT (-73.940383 40.718104)
313284602,09/21/2025,22:06:00,BROOKLYN,INSIDE,71,0,DWELLING,MULTI DWELL - APT BUILD,N,25-44,M,BLACK,<18,M,BLACK,996935,183402,40.670074,-73.954271,POINT (-73.954271 40.670074)
308029411,06/13/2025,02:35:00,BRONX,OUTSIDE,42,2,HOUSING,MULTI DWELL - PUBLIC HOUS,N,(null),(null),(null),25-44,M,BLACK,1010462,243211,40.834204,-73.905275,POINT (-73.905275 40.834204)
309492261,07/12/2025,08:12:00,QUEENS,OUTSIDE,103,0,STREET,(null),Y,25-44,M,BLACK,25-44,M,BLACK,1040115,190439,40.689221,-73.798557,POINT (-73.798557 40.689221)
310613388,08/02/2025,16:48:00,BROOKLYN,OUTSIDE,72,0,STREET,(null),N,18-24,M,BLACK HISPANIC,<18,M,BLACK HISPANIC,985759,180468,40.66203,-73.994561,POINT (-73.994561 40.66203)
